insurer_code,plan_name,plan_tier,sex,age,premium,period_days
SAMSUNG,실속플랜,0,F,63,12270,1
SAMSUNG,실속플랜,0,F,64,12690,1
SAMSUNG,실속플랜,0,F,65,13120,1
SAMSUNG,실속플랜,0,F,66,13530,1
SAMSUNG,실속플랜,0,F,67,13840,1
SAMSUNG,실속플랜,0,F,68,14160,1
SAMSUNG,실속플랜,0,F,69,14470,1
SAMSUNG,실속플랜,0,F,70,14240,1
SAMSUNG,실속플랜,0,F,71,14550,1
SAMSUNG,실속플랜,0,F,72,15050,1
SAMSUNG,실속플랜,0,F,73,15520,1
SAMSUNG,실속플랜,0,F,74,16050,1
SAMSUNG,실속플랜,0,F,75,16550,1
SAMSUNG,실속플랜,0,F,76,17080,1
SAMSUNG,실속플랜,0,F,77,17320,1
SAMSUNG,실속플랜,0,F,78,17570,1
SAMSUNG,실속플랜,0,F,79,17810,1
SAMSUNG,실속플랜,0,F,80,18040,1
SAMSUNG,실속플랜,0,M,0,6730,1
SAMSUNG,실속플랜,0,M,1,6100,1
SAMSUNG,실속플랜,0,M,2,5780,1
SAMSUNG,실속플랜,0,M,3,5750,1
SAMSUNG,실속플랜,0,M,4,5670,1
SAMSUNG,실속플랜,0,M,5,5840,1
SAMSUNG,실속플랜,0,M,6,5730,1
SAMSUNG,실속플랜,0,M,7,5740,1
SAMSUNG,실속플랜,0,M,8,5750,1
SAMSUNG,실속플랜,0,M,9,5750,1
SAMSUNG,실속플랜,0,M,10,5750,1
SAMSUNG,실속플랜,0,M,11,5780,1
SAMSUNG,실속플랜,0,M,12,5830,1
SAMSUNG,실속플랜,0,M,13,5870,1
SAMSUNG,실속플랜,0,M,14,5950,1
SAMSUNG,실속플랜,0,M,15,6010,1
SAMSUNG,실속플랜,0,M,16,6080,1
SAMSUNG,실속플랜,0,M,17,6080,1
SAMSUNG,실속플랜,0,M,18,6070,1
SAMSUNG,실속플랜,0,M,19,6630,1
SAMSUNG,실속플랜,0,M,20,6630,1
SAMSUNG,실속플랜,0,M,21,6630,1
SAMSUNG,실속플랜,0,M,22,6630,1
SAMSUNG,실속플랜,0,M,23,6650,1
SAMSUNG,실속플랜,0,M,24,6650,1
SAMSUNG,실속플랜,0,M,25,6680,1
SAMSUNG,실속플랜,0,M,26,6680,1
SAMSUNG,실속플랜,0,M,27,6690,1
SAMSUNG,실속플랜,0,M,28,6710,1
SAMSUNG,실속플랜,0,M,29,6720,1
SAMSUNG,실속플랜,0,M,30,6740,1
SAMSUNG,실속플랜,0,M,31,6740,1
SAMSUNG,실속플랜,0,M,32,6780,1
SAMSUNG,실속플랜,0,M,33,6810,1
SAMSUNG,실속플랜,0,M,34,6830,1
SAMSUNG,실속플랜,0,M,35,6900,1
SAMSUNG,실속플랜,0,M,36,6920,1
SAMSUNG,실속플랜,0,M,37,6970,1
SAMSUNG,실속플랜,0,M,38,7010,1
SAMSUNG,실속플랜,0,M,39,7100,1
SAMSUNG,실속플랜,0,M,40,7140,1
SAMSUNG,실속플랜,0,M,41,7200,1
SAMSUNG,실속플랜,0,M,42,7270,1
SAMSUNG,실속플랜,0,M,43,7350,1
SAMSUNG,실속플랜,0,M,44,7430,1
SAMSUNG,실속플랜,0,M,45,7520,1
SAMSUNG,실속플랜,0,M,46,7580,1
SAMSUNG,실속플랜,0,M,47,7710,1
SAMSUNG,실속플랜,0,M,48,7840,1
SAMSUNG,실속플랜,0,M,49,7940,1
SAMSUNG,실속플랜,0,M,50,8070,1
SAMSUNG,실속플랜,0,M,51,8190,1
SAMSUNG,실속플랜,0,M,52,8380,1
SAMSUNG,실속플랜,0,M,53,8530,1
SAMSUNG,실속플랜,0,M,54,8730,1
SAMSUNG,실속플랜,0,M,55,8890,1
SAMSUNG,실속플랜,0,M,56,9100,1
SAMSUNG,실속플랜,0,M,57,9310,1
SAMSUNG,실속플랜,0,M,58,9550,1
SAMSUNG,실속플랜,0,M,59,9790,1
SAMSUNG,실속플랜,0,M,60,10010,1
SAMSUNG,실속플랜,0,M,61,10240,1
SAMSUNG,실속플랜,0,M,62,10470,1
SAMSUNG,실속플랜,0,M,63,10720,1
SAMSUNG,실속플랜,0,M,64,10990,1
SAMSUNG,실속플랜,0,M,65,11260,1
SAMSUNG,실속플랜,0,M,66,11510,1
SAMSUNG,실속플랜,0,M,67,11730,1
SAMSUNG,실속플랜,0,M,68,11910,1
SAMSUNG,실속플랜,0,M,69,12110,1
SAMSUNG,실속플랜,0,M,70,11730,1
SAMSUNG,실속플랜,0,M,71,11900,1
SAMSUNG,실속플랜,0,M,72,12110,1
SAMSUNG,실속플랜,0,M,73,12300,1
SAMSUNG,실속플랜,0,M,74,12500,1
SAMSUNG,실속플랜,0,M,75,12680,1
SAMSUNG,실속플랜,0,M,76,12870,1
SAMSUNG,실속플랜,0,M,77,13040,1
SAMSUNG,실속플랜,0,M,78,13200,1
SAMSUNG,실속플랜,0,M,79,13360,1
SAMSUNG,실속플랜,0,M,80,13520,1
SAMSUNG,표준플랜,1,F,0,8630,1
SAMSUNG,표준플랜,1,F,1,7690,1
SAMSUNG,표준플랜,1,F,2,7130,1
SAMSUNG,표준플랜,1,F,3,7080,1
SAMSUNG,표준플랜,1,F,4,6990,1
SAMSUNG,표준플랜,1,F,5,7250,1
SAMSUNG,표준플랜,1,F,6,7080,1
SAMSUNG,표준플랜,1,F,7,7050,1
SAMSUNG,표준플랜,1,F,8,7000,1
SAMSUNG,표준플랜,1,F,9,6970,1
SAMSUNG,표준플랜,1,F,10,6960,1
SAMSUNG,표준플랜,1,F,11,6910,1
SAMSUNG,표준플랜,1,F,12,6960,1
SAMSUNG,표준플랜,1,F,13,6990,1
SAMSUNG,표준플랜,1,F,14,7040,1
SAMSUNG,표준플랜,1,F,15,7100,1
SAMSUNG,표준플랜,1,F,16,7140,1
SAMSUNG,표준플랜,1,F,17,7200,1
SAMSUNG,표준플랜,1,F,18,7270,1
SAMSUNG,표준플랜,1,F,19,8620,1
SAMSUNG,표준플랜,1,F,20,8680,1
SAMSUNG,표준플랜,1,F,21,8740,1
SAMSUNG,표준플랜,1,F,22,8790,1
SAMSUNG,표준플랜,1,F,23,8800,1
SAMSUNG,표준플랜,1,F,24,8870,1
SAMSUNG,표준플랜,1,F,25,8920,1
SAMSUNG,표준플랜,1,F,26,8950,1
SAMSUNG,표준플랜,1,F,27,8930,1
SAMSUNG,표준플랜,1,F,28,8920,1
SAMSUNG,표준플랜,1,F,29,8900,1
SAMSUNG,표준플랜,1,F,30,8880,1
SAMSUNG,표준플랜,1,F,31,8880,1
SAMSUNG,표준플랜,1,F,32,8970,1
SAMSUNG,표준플랜,1,F,33,9020,1
SAMSUNG,표준플랜,1,F,34,9090,1
SAMSUNG,표준플랜,1,F,35,9260,1
SAMSUNG,표준플랜,1,F,36,9310,1
SAMSUNG,표준플랜,1,F,37,9490,1
SAMSUNG,표준플랜,1,F,38,9640,1
SAMSUNG,표준플랜,1,F,39,9800,1
SAMSUNG,표준플랜,1,F,40,9960,1
SAMSUNG,표준플랜,1,F,41,10150,1
SAMSUNG,표준플랜,1,F,42,10280,1
SAMSUNG,표준플랜,1,F,43,10500,1
SAMSUNG,표준플랜,1,F,44,10640,1
SAMSUNG,표준플랜,1,F,45,10810,1
SAMSUNG,표준플랜,1,F,46,10990,1
SAMSUNG,표준플랜,1,F,47,11200,1
SAMSUNG,표준플랜,1,F,48,11440,1
SAMSUNG,표준플랜,1,F,49,11630,1
SAMSUNG,표준플랜,1,F,50,11800,1
SAMSUNG,표준플랜,1,F,51,12040,1
SAMSUNG,표준플랜,1,F,52,12310,1
SAMSUNG,표준플랜,1,F,53,12560,1
SAMSUNG,표준플랜,1,F,54,12810,1
SAMSUNG,표준플랜,1,F,55,13080,1
SAMSUNG,표준플랜,1,F,56,13370,1
SAMSUNG,표준플랜,1,F,57,13840,1
SAMSUNG,표준플랜,1,F,58,14270,1
SAMSUNG,표준플랜,1,F,59,14740,1
SAMSUNG,표준플랜,1,F,60,15170,1
SAMSUNG,표준플랜,1,F,61,15650,1
SAMSUNG,표준플랜,1,F,62,16220,1
SAMSUNG,표준플랜,1,F,63,16790,1
SAMSUNG,표준플랜,1,F,64,17400,1
SAMSUNG,표준플랜,1,F,65,18020,1
SAMSUNG,표준플랜,1,F,66,18620,1
SAMSUNG,표준플랜,1,F,67,19060,1
SAMSUNG,표준플랜,1,F,68,19530,1
SAMSUNG,표준플랜,1,F,69,19970,1
SAMSUNG,표준플랜,1,F,70,19020,1
SAMSUNG,표준플랜,1,F,71,19480,1
SAMSUNG,표준플랜,1,F,72,20220,1
SAMSUNG,표준플랜,1,F,73,20930,1
SAMSUNG,표준플랜,1,F,74,21710,1
SAMSUNG,표준플랜,1,F,75,22450,1
SAMSUNG,표준플랜,1,F,76,23250,1
SAMSUNG,표준플랜,1,F,77,23610,1
SAMSUNG,표준플랜,1,F,78,23970,1
SAMSUNG,표준플랜,1,F,79,24330,1
SAMSUNG,표준플랜,1,F,80,24680,1
SAMSUNG,표준플랜,1,M,0,8340,1
SAMSUNG,표준플랜,1,M,1,7450,1
SAMSUNG,표준플랜,1,M,2,7000,1
SAMSUNG,표준플랜,1,M,3,6970,1
SAMSUNG,표준플랜,1,M,4,6860,1
SAMSUNG,표준플랜,1,M,5,7120,1
SAMSUNG,표준플랜,1,M,6,6950,1
SAMSUNG,표준플랜,1,M,7,6970,1
SAMSUNG,표준플랜,1,M,8,6980,1
SAMSUNG,표준플랜,1,M,9,6980,1
SAMSUNG,표준플랜,1,M,10,6970,1
SAMSUNG,표준플랜,1,M,11,7010,1
SAMSUNG,표준플랜,1,M,12,7080,1
SAMSUNG,표준플랜,1,M,13,7130,1
SAMSUNG,표준플랜,1,M,14,7240,1
SAMSUNG,표준플랜,1,M,15,7320,1
SAMSUNG,표준플랜,1,M,16,7410,1
SAMSUNG,표준플랜,1,M,17,7410,1
SAMSUNG,표준플랜,1,M,18,7390,1
SAMSUNG,표준플랜,1,M,19,8680,1
SAMSUNG,표준플랜,1,M,20,8670,1
SAMSUNG,표준플랜,1,M,21,8670,1
SAMSUNG,표준플랜,1,M,22,8670,1
SAMSUNG,표준플랜,1,M,23,8700,1
SAMSUNG,표준플랜,1,M,24,8700,1
SAMSUNG,표준플랜,1,M,25,8750,1
SAMSUNG,표준플랜,1,M,26,8750,1
SAMSUNG,표준플랜,1,M,27,8760,1
SAMSUNG,표준플랜,1,M,28,8780,1
SAMSUNG,표준플랜,1,M,29,8800,1
SAMSUNG,표준플랜,1,M,30,8830,1
SAMSUNG,표준플랜,1,M,31,8830,1
SAMSUNG,표준플랜,1,M,32,8880,1
SAMSUNG,표준플랜,1,M,33,8930,1
SAMSUNG,표준플랜,1,M,34,8950,1
SAMSUNG,표준플랜,1,M,35,9050,1
SAMSUNG,표준플랜,1,M,36,9080,1
SAMSUNG,표준플랜,1,M,37,9160,1
SAMSUNG,표준플랜,1,M,38,9210,1
SAMSUNG,표준플랜,1,M,39,9340,1
SAMSUNG,표준플랜,1,M,40,9400,1
SAMSUNG,표준플랜,1,M,41,9480,1
SAMSUNG,표준플랜,1,M,42,9580,1
SAMSUNG,표준플랜,1,M,43,9690,1
SAMSUNG,표준플랜,1,M,44,9800,1
SAMSUNG,표준플랜,1,M,45,9930,1
SAMSUNG,표준플랜,1,M,46,10020,1
SAMSUNG,표준플랜,1,M,47,10190,1
SAMSUNG,표준플랜,1,M,48,10380,1
SAMSUNG,표준플랜,1,M,49,10520,1
SAMSUNG,표준플랜,1,M,50,10700,1
SAMSUNG,표준플랜,1,M,51,10870,1
SAMSUNG,표준플랜,1,M,52,11140,1
SAMSUNG,표준플랜,1,M,53,11350,1
SAMSUNG,표준플랜,1,M,54,11640,1
SAMSUNG,표준플랜,1,M,55,11860,1
SAMSUNG,표준플랜,1,M,56,12160,1
SAMSUNG,표준플랜,1,M,57,12460,1
SAMSUNG,표준플랜,1,M,58,12810,1
SAMSUNG,표준플랜,1,M,59,13150,1
SAMSUNG,표준플랜,1,M,60,13470,1
SAMSUNG,표준플랜,1,M,61,13800,1
SAMSUNG,표준플랜,1,M,62,14130,1
SAMSUNG,표준플랜,1,M,63,14480,1
SAMSUNG,표준플랜,1,M,64,14870,1
SAMSUNG,표준플랜,1,M,65,15250,1
SAMSUNG,표준플랜,1,M,66,15600,1
SAMSUNG,표준플랜,1,M,67,15900,1
SAMSUNG,표준플랜,1,M,68,16150,1
SAMSUNG,표준플랜,1,M,69,16440,1
SAMSUNG,표준플랜,1,M,70,15260,1
SAMSUNG,표준플랜,1,M,71,15510,1
SAMSUNG,표준플랜,1,M,72,15820,1
SAMSUNG,표준플랜,1,M,73,16100,1
SAMSUNG,표준플랜,1,M,74,16390,1
SAMSUNG,표준플랜,1,M,75,16660,1
SAMSUNG,표준플랜,1,M,76,16950,1
SAMSUNG,표준플랜,1,M,77,17190,1
SAMSUNG,표준플랜,1,M,78,17430,1
SAMSUNG,표준플랜,1,M,79,17670,1
SAMSUNG,표준플랜,1,M,80,17910,1
