scenario,kind,param,factor,run,ranking,top1_kept,top3_set_kept,top3_order_kept,mean_abs_rank_change,max_abs_rank_change,kendall_tau,spearman,per_insurer_change
senior_long,monte_carlo,all,0.0,52,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,53,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,54,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,55,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,56,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,57,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,58,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,59,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,60,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,61,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,62,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,63,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,64,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,65,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,66,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,67,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,68,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,69,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,70,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,71,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,72,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,73,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,74,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,75,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,76,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,77,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,78,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,79,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,80,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,81,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,82,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,83,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,84,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,85,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,86,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,87,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,88,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,89,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,90,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,91,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,92,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,93,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,94,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,95,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,96,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,97,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,98,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,99,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,100,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,101,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,102,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,103,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,104,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,105,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,106,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,107,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,108,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,109,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,110,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,111,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,112,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,113,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,114,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,115,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,116,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,117,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,118,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,119,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,120,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,121,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,122,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,123,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,124,KAKAOPAY|SAMSUNG|HYUNDAI|KB|SHINHAN|MERITZ|DB,False,True,False,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SAMSUNG"": 1, ""KAKAOPAY"": -1, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,125,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,126,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,127,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,128,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,129,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
senior_long,monte_carlo,all,0.0,130,SAMSUNG|KAKAOPAY|HYUNDAI|KB|SHINHAN|MERITZ|DB,True,True,True,0.0,0,1.0,1.0,"{""SAMSUNG"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""KB"": 0, ""SHINHAN"": 0, ""MERITZ"": 0, ""DB"": 0}"
